state,zip_code,county,city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33026,Broward,Hollywood
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33027,Broward,Hollywood
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33028,Broward,Hollywood
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33029,Broward,Pembroke pines
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33030,Miami-Dade,Homestead
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33031,Miami-Dade,Homestead
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33032,Miami-Dade,Princeton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33033,Miami-Dade,Homestead
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33034,Miami-Dade,Florida city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33035,Miami-Dade,Homestead
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33036,Monroe,Islamorada
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33037,Monroe,Ocean reef
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33040,Monroe,Naval air statio
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33042,Monroe,Summerland key
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33043,Monroe,Big pine key
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33050,Monroe,Marathon
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33054,Miami-Dade,Opa locka
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33055,Miami-Dade,Carol city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33056,Miami-Dade,Carol city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33060,Broward,Pompano beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33062,Broward,Pompano beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33063,Broward,Margate
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33064,Broward,Lighthouse point
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33065,Broward,Coral springs
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33066,Broward,Margate
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33067,Broward,North coral spri
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33068,Broward,Pompano beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33069,Broward,Pompano beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33070,Monroe,Tavernier
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33071,Broward,Pompano beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33073,Broward,Pompano beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33076,Broward,Pompano beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,330HH,Broward,Zcta 330hh
118ffad1-4e01-4492-96ef-a27b5a5fecf9,330XX,Broward,Zcta 330xx
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33109,Miami-Dade,Miami beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33122,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33125,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33126,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33127,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33128,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33129,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33130,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33131,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33132,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33133,Miami-Dade,Coral gables
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33134,Miami-Dade,Coral gables
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33135,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33136,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33137,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33138,Miami-Dade,Miami shores
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33139,Miami-Dade,Carl fisher
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33140,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33141,Miami-Dade,North bay villag
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33142,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33143,Miami-Dade,South miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33144,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33145,Miami-Dade,Coral gables
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33146,Miami-Dade,Coral gables
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33147,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33149,Miami-Dade,Key biscayne
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33150,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33154,Miami-Dade,Bal harbour
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33155,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33156,Miami-Dade,Kendall
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33157,Miami-Dade,Perrine
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33158,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33160,Miami-Dade,North miami beac
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33161,Miami-Dade,North miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33162,Miami-Dade,North miami beac
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33165,Miami-Dade,Olympia heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33166,Miami-Dade,Miami springs
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33167,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33168,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33169,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33170,Miami-Dade,Quail heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33172,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33173,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33174,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33175,Miami-Dade,Olympia heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33176,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33177,Miami-Dade,Quail heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33178,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33179,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33180,Miami-Dade,Ojus
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33181,Miami-Dade,North miami beac
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33182,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33183,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33184,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33185,Miami-Dade,Olympia heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33186,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33187,Miami-Dade,Quail heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33189,Miami-Dade,Quail heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33190,Miami-Dade,Quail heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33193,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33194,Miami-Dade,Olympia heights
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33196,Miami-Dade,Miami
118ffad1-4e01-4492-96ef-a27b5a5fecf9,331HH,Miami-Dade,Zcta 331hh
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33301,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33304,Broward,Oakland park
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33305,Broward,Oakland park
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33306,Broward,Oakland park
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33308,Broward,Oakland park
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33309,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33311,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33312,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33313,Broward,City of sunrise
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33314,Broward,Davie
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33315,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33316,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33317,Broward,Plantation
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33319,Broward,Tamarac
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33321,Broward,Tamarac
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33322,Broward,Sunrise
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33323,Broward,Sunrise
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33324,Broward,Plantation
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33325,Broward,Davie
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33326,Broward,Davie
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33327,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33328,Broward,Davie
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33330,Broward,Davie
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33331,Broward,Davie
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33332,Broward,Davie
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33334,Broward,Oakland park
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33351,Broward,Tamarac
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33388,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33394,Broward,Fort lauderdale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,333HH,Broward,Zcta 333hh
118ffad1-4e01-4492-96ef-a27b5a5fecf9,333XX,Miami-Dade,Zcta 333xx
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33401,Palm Beach,West palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33403,Palm Beach,Lake park
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33404,Palm Beach,Riviera beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33405,Palm Beach,West palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33406,Palm Beach,Glen ridge
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33407,Palm Beach,West palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33408,Palm Beach,North palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33409,Palm Beach,Haverhill
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33410,Palm Beach,Palm beach garde
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33411,Palm Beach,Royal palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33412,Palm Beach,West palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33413,Palm Beach,West palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33414,Palm Beach,West palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33415,Palm Beach,Haverhill
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33417,Palm Beach,Haverhill
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33418,Palm Beach,Palm beach garde
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33426,Palm Beach,Boynton beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33428,Palm Beach,Boca raton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33430,Palm Beach,Belle glade
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33431,Palm Beach,Boca raton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33432,Palm Beach,Boca raton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33433,Palm Beach,Boca raton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33434,Palm Beach,Boca raton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33435,Palm Beach,Briny breezes
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33436,Palm Beach,Village of golf
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33437,Palm Beach,Boynton beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33438,Palm Beach,Canal point
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33440,Hendry,Clewiston
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33441,Broward,Deerfield beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33442,Broward,Deerfield beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33444,Palm Beach,Delray beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33445,Palm Beach,Delray beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33446,Palm Beach,Delray beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33455,Martin,Hobe sound
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33458,Palm Beach,Jupiter
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33460,Palm Beach,Lake worth
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33461,Palm Beach,Lake worth
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33462,Palm Beach,Lantana
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33463,Palm Beach,Greenacres
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33467,Palm Beach,Lake worth
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33469,Palm Beach,Tequesta
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33470,Palm Beach,Loxahatchee
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33471,Glades,Moore haven
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33476,Palm Beach,Pahokee
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33477,Palm Beach,Jupiter
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33478,Palm Beach,Jupiter
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33480,Palm Beach,Palm beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33483,Palm Beach,Delray beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33484,Palm Beach,Delray beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33486,Palm Beach,Boca raton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33487,Palm Beach,Highland beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33493,Palm Beach,South bay
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33496,Palm Beach,Boca raton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33498,Palm Beach,Boca raton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,334HH,Broward,Zcta 334hh
118ffad1-4e01-4492-96ef-a27b5a5fecf9,334XX,Hendry,Zcta 334xx
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33510,Hillsborough,Brandon
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33511,Hillsborough,Brandon
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33513,Sumter,Bushnell
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33514,Sumter,Center hill
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33521,Sumter,Coleman
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33523,Pasco,Zcta 33523
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33525,Pasco,Ridge manor
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33527,Hillsborough,Dover
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33534,Hillsborough,Gibsonton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33538,Sumter,Lake panasoffkee
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33540,Pasco,Zephyrhills
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33541,Pasco,Zephyrhills
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33543,Pasco,Wesley chapel
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33544,Pasco,Zephyrhills
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33547,Hillsborough,Lithia
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33549,Hillsborough,Lutz
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33556,Hillsborough,Odessa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33565,Hillsborough,Plant city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33566,Hillsborough,Plant city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33567,Hillsborough,Plant city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33569,Hillsborough,Riverview
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33570,Hillsborough,Ruskin
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33572,Hillsborough,Apollo beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33573,Hillsborough,Sun city center
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33576,Pasco,San antonio
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33584,Hillsborough,Seffner
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33585,Sumter,Sumterville
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33592,Hillsborough,Thonotosassa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33594,Hillsborough,Valrico
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33597,Sumter,Ridge manor esta
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33598,Hillsborough,Wimauma
118ffad1-4e01-4492-96ef-a27b5a5fecf9,335HH,Hillsborough,Zcta 335hh
118ffad1-4e01-4492-96ef-a27b5a5fecf9,335XX,Sumter,Zcta 335xx
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33602,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33603,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33604,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33605,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33606,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33607,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33609,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33610,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33611,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33612,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33613,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33614,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33615,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33616,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33617,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33618,Hillsborough,Carrollwood
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33619,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33620,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33621,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33624,Hillsborough,Carrollwood
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33625,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33626,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33629,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33634,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33635,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33637,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33647,Hillsborough,Tampa
118ffad1-4e01-4492-96ef-a27b5a5fecf9,336HH,Hillsborough,Zcta 336hh
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33701,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33702,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33703,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33704,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33705,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33706,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33707,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33708,Pinellas,Madeira beach
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33709,Pinellas,Kenneth city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33710,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33711,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33712,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33713,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33714,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33715,Pinellas,Tierra verde
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33716,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33755,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33756,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33759,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33760,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33761,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33762,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33763,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33764,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33765,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33767,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33770,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33771,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33772,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33773,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33774,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33776,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33777,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33778,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33781,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33782,Pinellas,Saint petersburg
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33785,Pinellas,Zcta 33785
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33786,Pinellas,Zcta 33786
118ffad1-4e01-4492-96ef-a27b5a5fecf9,337HH,Pinellas,Zcta 337hh
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33801,Polk,Lakeland
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33803,Polk,Lakeland
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33805,Polk,Lakeland
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33809,Polk,Lakeland
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33810,Polk,Zcta 33810
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33811,Polk,Southside
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33813,Polk,Southside
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33815,Polk,Zcta 33815
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33823,Polk,Auburndale
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33825,Highlands,Avon park
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33827,Polk,Babson park
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33830,Polk,Bartow
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33834,Hardee,Duette
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33835,Polk,Bradley
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33837,Polk,Davenport
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33838,Polk,Dundee
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33839,Polk,Eagle lake
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33841,Polk,Fort meade
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33843,Polk,Frostproof
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33844,Polk,Grenelefe
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33847,Polk,Homeland
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33848,Osceola,Intercession cit
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33849,Polk,Kathleen
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33850,Polk,Lake alfred
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33851,Polk,Lake hamilton
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33852,Highlands,Lake placid
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33853,Polk,Lake wales
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33857,Highlands,Lorida
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33860,Polk,Mulberry
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33865,Hardee,Ona
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33868,Polk,Polk city
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33870,Highlands,Sebring
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33872,Highlands,Sebring
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33873,Hardee,Wauchula
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33877,Polk,Waverly
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33880,Polk,Eloise
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33881,Polk,Winter haven
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33884,Polk,Cypress gardens
118ffad1-4e01-4492-96ef-a27b5a5fecf9,33890,Hardee,Zolfo springs
